asset_id,public_id,display_name,asset_folder,resource_type,delivery_type,format,width,height,aspect_ratio,bytes,created_at,secure_url,alt,caption,tags,derived_resource_count,likely_owner,likely_usage_class,audit_status,audit_flags,recommended_action
f1f8ec5d79dafeb6cc1dd5b1633ec636,Whats_App_Image_2026_03_27_at_16_27_04_692ff6e7c8,Whats_App_Image_2026_03_27_at_16_27_04_692ff6e7c8,,image,upload,jpg,1600,1298,1.2327,253407,2026-05-12T10:40:45Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582445/Whats_App_Image_2026_03_27_at_16_27_04_692ff6e7c8.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
370e276e84647781bd2369340a2b7ff3,Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62,Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62,,image,upload,jpg,1200,1600,0.75,237242,2026-05-12T10:40:45Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582445/Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
705e6893215f7a6d2f88a5544e137130,large_Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62,large_Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62,,image,upload,jpg,750,1000,0.75,125058,2026-05-12T10:40:45Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582445/large_Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
221799f328cb69fb56b8d0207014c940,thumbnail_dinner_6_75cfbc7f7a,thumbnail_dinner_6_75cfbc7f7a,,image,upload,jpg,208,156,1.3333,13892,2026-05-12T10:40:45Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582445/thumbnail_dinner_6_75cfbc7f7a.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
d882ba225bd6aa5b30bb3c0033fc9489,Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,,image,upload,jpg,2048,648,3.1605,282749,2026-05-12T10:40:45Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582445/Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
8eb66740d78001b66154e2c07f0baa28,large_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,large_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,,image,upload,jpg,1000,316,3.1646,81243,2026-05-12T10:40:45Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582445/large_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
79bc1df73ef9b003cc4ab9cebeb4775a,medium_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,medium_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,,image,upload,jpg,750,237,3.1646,47730,2026-05-12T10:40:45Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582445/medium_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
c8f339090df87138facdf4f3ce7193e6,small_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,small_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,,image,upload,jpg,500,158,3.1646,22365,2026-05-12T10:40:45Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582445/small_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
6262a8bbcbafeba6ac00e616116a8dc5,thumbnail_Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62,thumbnail_Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62,,image,upload,jpg,117,156,0.75,7388,2026-05-12T10:40:44Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582444/thumbnail_Whats_App_Image_2026_03_27_at_16_27_01_1_4dc6897d62.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
56c8cac6d872077f03ce570fa0230063,thumbnail_dinner_3_c5eaeb6865,thumbnail_dinner_3_c5eaeb6865,,image,upload,jpg,117,156,0.75,7373,2026-05-12T10:40:43Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582443/thumbnail_dinner_3_c5eaeb6865.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
b571ab59c575fd96955f9675bd4ba424,medium_dinner_3_c5eaeb6865,medium_dinner_3_c5eaeb6865,,image,upload,jpg,563,750,0.7507,117946,2026-05-12T10:40:44Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582444/medium_dinner_3_c5eaeb6865.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
d91b1921057ef77e0ba5691b0243a545,thumbnail_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,thumbnail_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c,,image,upload,jpg,245,78,3.141,6295,2026-05-12T10:40:44Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582444/thumbnail_Whats_App_Image_2026_03_27_at_16_25_23_a27382f95c.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
a343dd9fbb2b0c161d3011d5543096ff,large_dinner_3_c5eaeb6865,large_dinner_3_c5eaeb6865,,image,upload,jpg,750,1000,0.75,189613,2026-05-12T10:40:44Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582444/large_dinner_3_c5eaeb6865.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
b269468c332cea8e078963493835f20d,dinner_3_c5eaeb6865,dinner_3_c5eaeb6865,,image,upload,jpg,1200,1600,0.75,379988,2026-05-12T10:40:44Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582444/dinner_3_c5eaeb6865.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
9d4cbe47bc1f8bc0d7a30a3d40d1f72d,small_dinner_3_c5eaeb6865,small_dinner_3_c5eaeb6865,,image,upload,jpg,375,500,0.75,56994,2026-05-12T10:40:44Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582444/small_dinner_3_c5eaeb6865.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
95c6d519e6de6d602b61faf2aa179b07,large_dinner_2_a3c6d29a42,large_dinner_2_a3c6d29a42,,image,upload,jpg,750,1000,0.75,137012,2026-05-12T10:37:32Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582252/large_dinner_2_a3c6d29a42.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
5140f25c1eb13606b4ecc2a7a2b95f22,dinner_2_a3c6d29a42,dinner_2_a3c6d29a42,,image,upload,jpg,1200,1600,0.75,276763,2026-05-12T10:37:32Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582252/dinner_2_a3c6d29a42.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
237327def1e23f5034896eff4882f3b0,medium_dinner_2_a3c6d29a42,medium_dinner_2_a3c6d29a42,,image,upload,jpg,563,750,0.7507,85335,2026-05-12T10:37:32Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582252/medium_dinner_2_a3c6d29a42.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
3782edc4401d51326701b7341f8da771,small_dinner_2_a3c6d29a42,small_dinner_2_a3c6d29a42,,image,upload,jpg,375,500,0.75,42600,2026-05-12T10:37:32Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582252/small_dinner_2_a3c6d29a42.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
9844c48e6325e9811d0e657a6cd4fc5d,thumbnail_dinner_2_a3c6d29a42,thumbnail_dinner_2_a3c6d29a42,,image,upload,jpg,117,156,0.75,6114,2026-05-12T10:37:32Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778582252/thumbnail_dinner_2_a3c6d29a42.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
6a75c6d4adf6352ce858e03e09258265,aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,,image,upload,jpg,3936,2214,1.7778,2573287,2026-05-12T10:24:46Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778581486/aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
6f68ca53ad6404fff00db4778e7253c6,medium_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,medium_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,,image,upload,jpg,750,421,1.7815,106881,2026-05-12T10:24:46Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778581486/medium_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
923832c2fbb5880db7db4696eca01e50,large_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,large_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,,image,upload,jpg,1000,563,1.7762,179268,2026-05-12T10:24:46Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778581486/large_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
70c445ed423e56f9180dec7f5e74eb60,thumbnail_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,thumbnail_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,,image,upload,jpg,245,137,1.7883,13531,2026-05-12T10:24:46Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778581486/thumbnail_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
a8d2a3ecfbe90e6d7791f87a3ce484e2,small_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,small_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f,,image,upload,jpg,500,281,1.7794,52393,2026-05-12T10:24:46Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778581486/small_aleksandr_galichkin_Gosk1d_Tpg_VY_unsplash_ac3e5aca8f.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
03739c3b6533fb175b60266c6767753a,large_Floating_Opera_Istanbul_fd6201f0cd,large_Floating_Opera_Istanbul_fd6201f0cd,,image,upload,png,1000,662,1.5106,1539690,2026-05-11T19:08:04Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526484/large_Floating_Opera_Istanbul_fd6201f0cd.png,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|PNG_PHOTO_CANDIDATE|REVIEW_USAGE,REVIEW_USAGE
d3b5a29cb1b54c6ca9bb81258d7cf0c7,small_Floating_Opera_Istanbul_fd6201f0cd,small_Floating_Opera_Istanbul_fd6201f0cd,,image,upload,png,500,331,1.5106,401299,2026-05-11T19:08:04Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526484/small_Floating_Opera_Istanbul_fd6201f0cd.png,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
345b9d4ecf17b10b528d1a1405f8f79d,medium_Floating_Opera_Istanbul_fd6201f0cd,medium_Floating_Opera_Istanbul_fd6201f0cd,,image,upload,png,750,496,1.5121,880788,2026-05-11T19:08:04Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526484/medium_Floating_Opera_Istanbul_fd6201f0cd.png,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|PNG_PHOTO_CANDIDATE|REVIEW_USAGE,REVIEW_USAGE
6e1e81083b8e4436c668fbe93ecce918,small_Floating_Opera_Istanbul_Feriye_41c6b457cc,small_Floating_Opera_Istanbul_Feriye_41c6b457cc,,image,upload,png,500,279,1.7921,322917,2026-05-11T19:08:04Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526484/small_Floating_Opera_Istanbul_Feriye_41c6b457cc.png,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
1a468d070ca43fd14ace9962427dcf07,large_Floating_Opera_Istanbul_Feriye_41c6b457cc,large_Floating_Opera_Istanbul_Feriye_41c6b457cc,,image,upload,png,1000,558,1.7921,1233117,2026-05-11T19:08:04Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526484/large_Floating_Opera_Istanbul_Feriye_41c6b457cc.png,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|PNG_PHOTO_CANDIDATE|REVIEW_USAGE,REVIEW_USAGE
5a534e44b85c25d830cf15d7c1e460a5,medium_Floating_Opera_Istanbul_Feriye_41c6b457cc,medium_Floating_Opera_Istanbul_Feriye_41c6b457cc,,image,upload,png,750,419,1.79,709810,2026-05-11T19:08:04Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526484/medium_Floating_Opera_Istanbul_Feriye_41c6b457cc.png,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|PNG_PHOTO_CANDIDATE|REVIEW_USAGE,REVIEW_USAGE
1b2a3bc2167a67f6f1693a9bce93ff61,Floating_Opera_Istanbul_fd6201f0cd,Floating_Opera_Istanbul_fd6201f0cd,,image,upload,png,1257,832,1.5108,484315,2026-05-11T19:08:04Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526484/Floating_Opera_Istanbul_fd6201f0cd.png,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
11449c5200b03157dca1a9bd38789d84,thumbnail_Floating_Opera_Istanbul_fd6201f0cd,thumbnail_Floating_Opera_Istanbul_fd6201f0cd,,image,upload,png,236,156,1.5128,95156,2026-05-11T19:08:04Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526484/thumbnail_Floating_Opera_Istanbul_fd6201f0cd.png,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
f1307e5c7865978365cd5b9cb23e2cfb,thumbnail_Floating_Opera_Istanbul_Feriye_41c6b457cc,thumbnail_Floating_Opera_Istanbul_Feriye_41c6b457cc,,image,upload,png,245,137,1.7883,81436,2026-05-11T19:08:03Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526483/thumbnail_Floating_Opera_Istanbul_Feriye_41c6b457cc.png,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
e1105c4c8b89d847ea55baf90782c598,Floating_Opera_Istanbul_Feriye_41c6b457cc,Floating_Opera_Istanbul_Feriye_41c6b457cc,,image,upload,png,1376,768,1.7917,500119,2026-05-11T19:08:03Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778526483/Floating_Opera_Istanbul_Feriye_41c6b457cc.png,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
80afbd2107f11a51008e98b41d738fbd,Adobe_Stock_156137275_6f7684f9b6,Adobe_Stock_156137275_6f7684f9b6,,image,upload,jpg,5197,3977,1.3068,2192272,2026-05-11T18:59:39Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525979/Adobe_Stock_156137275_6f7684f9b6.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
93925a5172855b8e62904ad3e0cdabba,small_Adobe_Stock_156137275_6f7684f9b6,small_Adobe_Stock_156137275_6f7684f9b6,,image,upload,jpg,500,383,1.3055,31045,2026-05-11T18:59:39Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525979/small_Adobe_Stock_156137275_6f7684f9b6.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
9aeb7a4aa20da90f0dc4e603802a1d46,large_Adobe_Stock_156137275_6f7684f9b6,large_Adobe_Stock_156137275_6f7684f9b6,,image,upload,jpg,1000,765,1.3072,96425,2026-05-11T18:59:39Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525979/large_Adobe_Stock_156137275_6f7684f9b6.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
a2986c954cf6c666c82cb80aaa744880,medium_Adobe_Stock_156137275_6f7684f9b6,medium_Adobe_Stock_156137275_6f7684f9b6,,image,upload,jpg,750,574,1.3066,60536,2026-05-11T18:59:39Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525979/medium_Adobe_Stock_156137275_6f7684f9b6.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
af1fc0702650cf06c021a9e069897d18,thumbnail_Adobe_Stock_156137275_6f7684f9b6,thumbnail_Adobe_Stock_156137275_6f7684f9b6,,image,upload,jpg,204,156,1.3077,7810,2026-05-11T18:59:39Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525979/thumbnail_Adobe_Stock_156137275_6f7684f9b6.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
38ee2bc73215e657dc3af6ecb063e8f4,Adobe_Stock_156137275_Preview_c6a26190cd,Adobe_Stock_156137275_Preview_c6a26190cd,,image,upload,jpg,5197,3977,1.3068,2192272,2026-05-11T18:59:09Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525949/Adobe_Stock_156137275_Preview_c6a26190cd.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
4cf3fdf3da9275c6f81cf8ce27abb22f,medium_Adobe_Stock_156137275_Preview_c6a26190cd,medium_Adobe_Stock_156137275_Preview_c6a26190cd,,image,upload,jpg,750,574,1.3066,60536,2026-05-11T18:59:08Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525948/medium_Adobe_Stock_156137275_Preview_c6a26190cd.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
0ad51e49aa4adba7db6d9dd2c1fc241b,large_Adobe_Stock_156137275_Preview_c6a26190cd,large_Adobe_Stock_156137275_Preview_c6a26190cd,,image,upload,jpg,1000,765,1.3072,96425,2026-05-11T18:59:07Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525947/large_Adobe_Stock_156137275_Preview_c6a26190cd.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
d165277b41b193b0569bd8260112b1c2,small_Adobe_Stock_156137275_Preview_c6a26190cd,small_Adobe_Stock_156137275_Preview_c6a26190cd,,image,upload,jpg,500,383,1.3055,31045,2026-05-11T18:59:07Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525947/small_Adobe_Stock_156137275_Preview_c6a26190cd.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
e76898aea226d946643f642f83a05577,thumbnail_Adobe_Stock_156137275_Preview_c6a26190cd,thumbnail_Adobe_Stock_156137275_Preview_c6a26190cd,,image,upload,jpg,204,156,1.3077,7810,2026-05-11T18:59:07Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778525947/thumbnail_Adobe_Stock_156137275_Preview_c6a26190cd.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
b617a2a40595567ff4ba0e830f0c5d64,large_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,large_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,,image,upload,jpg,1000,750,1.3333,202338,2026-05-11T18:05:29Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522729/large_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
